OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
1,2460163399,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35747679,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.69477,-72.666111,128,,,,,,2019-11-16T14:21:06Z,16,11,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35747679,,,2019-11-16T19:35:20Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:09:44.900Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,337157,337157,51724,149416,319202,430333,,,51724,149416,,
2,2460060171,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35924941,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340861,-72.461378,,,,,,,2014-12-26T03:55:00Z,26,12,2014,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35924941,,,2019-11-21T19:46:51Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:41.514Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
3,2459990177,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1214538,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340881,-72.461311,184,,,,,,2014-12-21T00:00:00Z,21,12,2014,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,1214538,,,2019-11-17T19:52:55Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:51.280Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
4,2456577726,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35640737,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.713648,-72.336601,22,,,,,,2019-11-02T10:24:48Z,2,11,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35640737,,,2019-11-13T13:55:53Z,CC_BY_NC_4_0,smccaull,smccaull,,,2019-11-29T15:09:36.557Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,244061,243708,65760,131412,187779,271973,,,65760,131412,,187779
5,2456542977,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35514808,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.924502,-72.328213,765,,,,,,2019-11-06T09:15:40Z,6,11,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35514808,,,2019-11-10T03:12:58Z,CC_BY_NC_4_0,dnallett,dnallett,,,2019-11-29T15:09:21.771Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,217885,217913,80092,144405,139003,199965,,,80092,144405,199965,139003
6,2456532480,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35484032,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.273828,-74.370567,,,,,,,2019-08-02T10:00:19Z,2,8,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35484032,,,2019-11-09T11:28:46Z,CC_BY_NC_4_0,awesomeviewobserver,awesomeviewobserver,,,2019-11-29T15:10:27.460Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,7493,2784,4237,2823,652,4410,7493,2784,4237,2823,4410,652
7,2456505456,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32158735,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.208419,-72.783814,30,,,,,,2019-09-05T09:45:00Z,5,9,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,32158735,,,2019-09-05T13:57:45Z,CC_BY_NC_4_0,awerntgen,awerntgen,,,2019-11-29T15:09:23.892Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,241768,241768,25363,103100,216034,310994,,,25363,103100,,
8,2447958452,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34971304,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.750827,-73.341395,2710,,,,,,2019-09-21T08:08:00Z,21,9,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,34971304,,,2019-10-27T18:24:12Z,CC_BY_NC_4_0,Trix Niernberger,Trix Niernberger,,,2019-11-29T15:09:43.859Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,7,73823,73823,9111,49918,25053,45305,73823,73823,9111,49918,45305,25053
9,2445009877,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34609761,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.958684,-72.418701,27253,,,,,,2019-10-19T10:42:00Z,19,10,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,34609761,,,2019-10-19T22:43:09Z,CC_BY_NC_4_0,jcw,jcw,,,2019-11-29T15:09:25.953Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,405875,405175,117420,216191,393601,504545,,,117420,,,
10,2444959659,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34597356,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.039215,-75.022304,227,,,,,,2019-10-19T15:05:54Z,19,10,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,34597356,,,2019-10-19T19:11:44Z,CC_BY_NC_4_0,joeygiu,joeygiu,,,2019-11-29T15:09:19.587Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,54275,12307,5200,20788,7320,61906,54275,12307,5200,20788,61906,7320
11,2422918333,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32158736,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.208417,-72.783639,65,,,,,,2019-09-05T09:45:00Z,5,9,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,32158736,,,2019-09-05T13:57:46Z,CC_BY_NC_4_0,awerntgen,awerntgen,,,2019-11-29T15:09:23.259Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,241768,241768,25363,103100,216034,310994,,,25363,103100,,
12,2422897524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32054601,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.303839,-73.850709,526,,,,,,2019-09-03T11:18:37Z,3,9,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,32054601,,,2019-09-03T15:27:54Z,CC_BY_NC_4_0,Charlie Ashwood,Charlie Ashwood,,,2019-11-29T15:09:21.946Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,2,26455,26455,2186,16195,4392,10829,26455,26455,2186,16195,10829,4392
13,2397637977,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31815218,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.015133,-72.80428,40827,,,,,,2018-08-05T00:00:00Z,5,8,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,31815218,,,2019-08-30T22:05:22Z,CC_BY_NC_4_0,engleton,engleton,,,2019-11-29T15:10:48.119Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,138588,138054,26591,79483,63953,117496,138588,138054,26591,79483,117496,63953
14,2397544185,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31443935,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.015133,-72.80428,40827,,,,,,2019-08-24T15:54:00Z,24,8,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,31443935,,,2019-08-25T00:31:49Z,CC_BY_NC_4_0,engleton,engleton,,,2019-11-29T15:09:31.985Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,138588,138054,26591,79483,63953,117496,138588,138054,26591,79483,117496,63953
15,2366132175,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31227602,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.361262,-72.814932,357,,,,,,2019-01-13T23:38:17Z,13,1,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,31227602,,,2019-08-21T14:26:00Z,CC_BY_NC_4_0,c_burns802,c_burns802,,,2019-11-29T15:09:23.595Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,6,257995,257995,23838,104691,238980,343958,,,23838,104691,,
16,2350330503,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30432619,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.498969,-74.940877,27317,,,,,,2010-05-02T00:00:00Z,2,5,2010,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,30432619,,,2019-08-21T14:25:48Z,CC_BY_NC_4_0,Judy Andrus Toporcer,Judy Andrus Toporcer,,,2019-11-29T15:09:23.105Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,182484,92339,3303,11781,172555,306913,182484,92339,3303,11781,,172555
17,2311349635,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29700275,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.050858,-74.548095,12,,,,,,2019-07-20T10:36:13Z,20,7,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,29700275,,,2019-08-21T14:25:22Z,CC_BY_NC_4_0,widnessj,widnessj,,,2019-11-29T15:09:20.362Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,6,117263,78076,1031,1612,79670,194175,117263,78076,1031,1612,194175,79670
18,2283198495,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28335029,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.793633,-72.617587,7609,,,,,,2019-06-28T00:00:00Z,28,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,28335029,,,2019-08-21T14:24:44Z,CC_BY_NC_4_0,Sarah Carline,Sarah Carline,,,2019-11-29T15:09:17.891Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,5,212632,212632,36667,98328,157528,248002,,,36667,98328,,157528
19,2283196500,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28335027,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.793633,-72.617587,7609,,,,,,2019-06-22T00:00:00Z,22,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,28335027,,,2019-08-21T14:24:44Z,CC_BY_NC_4_0,Sarah Carline,Sarah Carline,,,2019-11-29T15:09:25.176Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,5,212632,212632,36667,98328,157528,248002,,,36667,98328,,157528
20,2273300766,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27661208,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.806121,-74.112389,344,,,,,,2019-06-25T17:45:26Z,25,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,27661208,,,2019-08-21T14:24:35Z,CC_BY_NC_4_0,psmac,psmac,,,2019-11-29T15:10:27.326Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,82706,82018,5799,14263,33084,98291,82706,82018,5799,14263,98291,33084
21,2265869075,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26783172,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,CA,,Ontario,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.649942,-75.709062,5,,,,,,2019-06-10T13:15:48Z,10,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,26783172,,,2019-08-21T14:24:19Z,CC_BY_NC_4_0,Don Sutherland,Don Sutherland,,,2019-11-29T15:10:05.706Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,16,306601,170966,50005,110623,302167,408233,,170966,50005,110623,,
22,2265864726,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26769582,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,CA,,Ontario,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.649863,-75.709142,2,,,,,,2019-06-10T13:16:17Z,10,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,26769582,,,2019-08-21T14:24:17Z,CC_BY_NC_4_0,Mike V.A. Burrell,Mike V.A. Burrell,,,2019-11-29T15:09:15.865Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,16,306601,170966,50005,110623,302167,408233,,170966,50005,110623,,
23,2252048667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26381582,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.925198,-72.903225,27411,,,,,,2019-05-22T06:00:00Z,22,5,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,26381582,,,2019-08-21T14:24:14Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-11-29T15:10:18.164Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,196758,196758,15930,75246,145027,239988,196758,196758,15930,75246,,145027
24,2252028652,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26299330,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.094212,-73.834348,61,,,,,,2015-08-08T00:00:00Z,8,8,2015,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,26299330,,,2019-08-21T14:24:10Z,CC_BY_NC_4_0,archtick,archtick,,,2019-11-29T15:09:13.828Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,120070,120070,1109,6246,79279,207344,120070,120070,1109,6246,,79279
25,2242962297,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/25019244,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.529141,-73.267991,15,,,,,,2019-05-12T15:18:00Z,12,5,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,25019244,,,2019-08-21T14:23:49Z,CC_BY_NC_4_0,Kyle Tansley,Kyle Tansley,,,2019-11-29T15:09:11.547Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,2,246799,246799,14235,76662,245457,378202,,,14235,76662,,
26,2242876353,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24686830,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.880866,-72.995363,27411,,,,,,2019-05-01T07:19:00Z,1,5,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,24686830,,,2019-08-21T14:23:33Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-11-29T15:10:14.694Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,179234,179234,15334,71455,131342,225882,179234,179234,15334,71455,,131342
