OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
112,1453324085,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4880768,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.70604,-73.336272,31,,,,,,2017-01-01T00:00:00Z,1,1,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4880768,,,2019-08-21T13:41:56Z,CC_BY_NC_4_0,hobiecat,hobiecat,,,2019-11-29T15:08:54.889Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,263260,262777,15877,74318,272347,414882,,,15877,74318,,
113,1453307652,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4841824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.653625,-72.672683,,,,,,,2016-12-25T10:16:30Z,25,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4841824,,,2019-08-21T13:41:48Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:09:53.812Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,329149,329149,49975,147602,311195,422326,,,49975,147602,,
114,1453297380,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4795779,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.53312,-73.266556,31,,,,,,2016-12-19T12:18:00Z,19,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4795779,,,2019-08-21T13:41:45Z,CC_BY_NC_4_0,Winooski Valley Park District,Winooski Valley Park District,,,2019-11-29T15:09:58.090Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,246703,246703,14139,76566,245584,378330,,,14139,76566,,
115,1453280021,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4758414,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.482457,-73.179595,22,,,,,,2016-12-11T16:00:00Z,11,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4758414,,,2019-08-21T13:41:42Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:10:02.076Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,9,261668,261668,27137,94796,252407,385153,,,27137,94796,,
116,1453278962,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4756253,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340962,-72.46113,,,,,,,2016-11-19T19:33:00Z,19,11,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4756253,,,2019-08-21T13:41:40Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:51.941Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
117,1453278957,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4756219,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340962,-72.46113,,,,,,,2016-11-09T02:26:00Z,9,11,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4756219,,,2019-08-21T13:41:39Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:34.248Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
118,1453278954,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4756159,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340962,-72.46113,,,,,,,2016-11-03T22:34:00Z,3,11,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4756159,,,2019-08-21T13:41:36Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:08:52.548Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
119,1453278940,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4756144,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340962,-72.46113,,,,,,,2016-10-27T03:33:00Z,27,10,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4756144,,,2019-08-21T13:41:35Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:42.733Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
120,1453278904,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4756140,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340962,-72.46113,,,,,,,2016-10-25T06:05:00Z,25,10,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4756140,,,2019-08-21T13:41:34Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:08:53.606Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
121,1453136594,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4332077,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.083928,-72.830575,,,,,,,2016-09-25T00:00:00Z,25,9,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4332077,,,2019-08-21T13:41:09Z,CC_BY_NC_4_0,jameslsanford,jameslsanford,,,2019-11-29T15:10:04.005Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,224840,224840,20385,86399,183984,278945,,,20385,86399,,183984
122,1453125234,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4294836,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.695438,-72.315255,,,,,,,2016-10-07T09:43:46Z,7,10,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4294836,,,2019-08-21T13:41:04Z,CC_BY_NC_4_0,Chris Rimmer,Chris Rimmer,,,2019-11-29T15:08:52.240Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,6,249605,248711,70764,136416,192782,276507,,,70764,136416,,192782
123,1323011611,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4209642,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.341,-72.461163,,,,,,,2016-07-25T04:19:00Z,25,7,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4209642,,,2019-08-21T13:40:59Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:08:51.624Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
124,1291135949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3708938,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.632849,-72.540092,2000,,,,,,2016-06-28T00:00:00Z,28,6,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,3708938,,,2019-08-21T13:40:50Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:08:51.391Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,206048,206048,42649,103476,144757,228029,,,42649,103476,,144757
125,1269554306,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3156368,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.330552,-72.761121,2,,,,,,2016-05-12T00:00:00Z,12,5,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,3156368,,,2019-08-21T13:40:37Z,CC_BY_NC_4_0,Zac Cota,Zac Cota,,,2019-11-29T15:09:52.684Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,7,259156,259156,29347,110200,239983,340694,,,29347,110200,,
126,1269542388,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3091856,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.515917,-73.233066,50,,,,,,2013-02-14T21:17:00Z,14,2,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,3091856,,,2019-08-21T13:40:27Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:09:52.620Z,,GEODETIC_DATUM_ASSUMED_WGS84,1,247672,247672,15108,77535,239327,372072,,,15108,77535,,
127,1249284873,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2644300,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.65473,-72.673033,,,,,,,2016-02-04T11:01:03Z,4,2,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2644300,,,2019-08-21T13:39:50Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:09:36.798Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,329329,329329,50103,147730,311375,422506,,,50103,147730,,
128,1249276875,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2557131,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.637594,-72.548053,8,,,,,,2016-01-03T10:54:31Z,3,1,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2557131,,,2019-08-21T13:39:34Z,CC_BY_NC_4_0,Todd Belanger,Todd Belanger,,,2019-11-29T15:08:48.987Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,204629,204629,41388,102215,143515,226787,,,41388,102215,,143515
129,1233600819,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2619271,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.737864,-72.527339,58,,,,,,2014-01-18T05:20:31Z,18,1,2014,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2619271,,,2019-08-21T13:39:42Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-11-29T15:08:48.661Z,,GEODETIC_DATUM_ASSUMED_WGS84,2,214873,214873,43918,105716,159120,243591,,,43918,105716,,159120
130,1233598520,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2612459,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.736982,-72.336932,75,,,,,,2016-01-14T00:00:00Z,14,1,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2612459,,,2019-08-21T13:39:40Z,CC_BY_NC_4_0,Kent McFarland,Kent McFarland,,,2019-11-29T15:09:32.903Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,246492,246492,65485,132964,190598,274821,,,65485,132964,,190598
131,1229612916,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2574050,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.445907,-73.222829,,,,,,,2016-01-05T00:00:00Z,5,1,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2574050,,,2019-08-21T13:39:37Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:50.291Z,,GEODETIC_DATUM_ASSUMED_WGS84,7,227301,227766,14254,77571,218505,351251,,,14254,77571,,
132,1227773397,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2562454,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.63843,-72.542288,95,,,,,,2016-01-07T11:55:32Z,7,1,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2562454,,,2019-08-21T13:39:35Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:09:32.067Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,205707,205707,42097,102924,144742,228014,,,42097,102924,,144742
133,1227731859,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2425480,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.278265,-72.717233,27348,,,,,,2015-11-13T00:45:31Z,13,11,2015,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2425480,,,2019-08-21T13:39:21Z,CC_BY_NC_4_0,Jason,Jason,,,2019-11-29T15:08:49.596Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,8,256694,256694,29860,110714,235549,330509,,,29860,110714,,
134,1211999801,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2382964,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.693144,-72.673612,10,,,,,,2015-11-15T10:34:23Z,15,11,2015,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2382964,,,2019-08-21T13:39:18Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:08:46.883Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,336275,336275,50728,148420,318320,429451,,,50728,148420,,
135,1088922395,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1303268,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.824088,-72.58638,,,,,,,2015-03-19T07:25:06Z,19,3,2015,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,1303268,,,2019-08-21T13:38:54Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:09:50.769Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,2,219938,218871,39728,101525,164084,256243,,,39728,101525,,164084
136,899952169,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/578167,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.285028,-72.573667,250,,,,,,2014-03-19T00:00:00Z,19,3,2014,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,578167,,,2019-08-21T13:38:36Z,CC_BY_NC_4_0,North Branch Nature Center,North Branch Nature Center,,,2019-11-29T15:08:38.555Z,,GEODETIC_DATUM_ASSUMED_WGS84,6,283218,283218,49363,132624,257349,352310,,,49363,132624,,
137,891779542,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/492605,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.255357,-74.904785,6283,,,,,,2013-10-17T00:00:00Z,17,10,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,492605,,,2019-08-21T13:38:28Z,CC_BY_NC_4_0,lhussey,lhussey,,,2019-11-29T15:08:43.352Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,8,49112,16956,8419,14464,3478,22415,49112,16956,8419,14464,22415,3478
138,891727876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/368391,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Massachusetts,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.56917,-72.53373,8,,,,,,2013-08-17T10:56:46Z,17,8,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,368391,,,2019-08-21T13:38:20Z,CC_BY_NC_4_0,Rob Speiden,Rob Speiden,,,2019-11-29T15:09:41.679Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,8,210331,210331,80441,140778,127141,181604,,,80441,140778,181604,127141
139,891126848,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/204466,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.69112,-73.34112,,,,,,,2013-02-23T00:00:00Z,23,2,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,204466,,,2019-08-21T13:38:09Z,CC_BY_NC_4_0,hobiecat,hobiecat,,,2019-11-29T15:09:43.008Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,262626,262142,14730,73683,271712,414247,,,14730,73683,,
140,891124014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/197627,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.634149,-72.528563,,,,,,,2011-02-18T18:02:07Z,18,2,2011,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,197627,,,2019-08-21T13:38:04Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-11-29T15:08:36.291Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,207476,207476,43786,104613,146288,229560,,,43786,104613,,146288
141,891123958,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/197629,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.632286,-72.523799,,,,,,,2011-02-13T16:14:47Z,13,2,2011,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,197629,,,2019-08-21T13:38:06Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-11-29T15:08:37.922Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,207827,207827,44137,104964,146610,229883,,,44137,104964,,146610
